n_guided,n_free,feeders_1,feeders_2,drop_1,drop_2,is_guided_1,is_guided_2,is_guided_3,is_guided_4,is_guided_5,is_guided_6,is_guided_7,is_guided_8,is_guided_9,is_guided_10,c_1,c_2,c_3,c_4,c_5,c_6,c_7,c_8,c_9,c_10,r_1,r_2,r_3,r_4,r_5,r_6,r_7,r_8,r_9,r_10,releasetime_1,releasetime_2,filename,date,time,delaytime,folderdate,rat,foldername,n_games,str_date,str_time,datetime,version,homebase15
4,1,2,8,1,3,1,1,1,1,0,NaN,NaN,NaN,NaN,NaN,8,8,8,2,8,NaN,NaN,NaN,NaN,NaN,3,3,3,1,3,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20200928,132816,0,92820,Twenty,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Twenty/RawData/092820,216,20200928,132816,28-Sep-2020 13:28:16,ee_alterhb,2
4,6,4,6,1,2,1,1,1,1,0,0,0,0,0,0,4,6,4,6,6,6,6,6,4,6,1,2,1,2,2,2,2,2,1,2,100,100,Game1,20200928,132816,0,92820,Twenty,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Twenty/RawData/092820,216,20200928,132816,28-Sep-2020 13:28:16,ee_alterhb,1
4,1,2,8,3,2,1,1,1,1,0,NaN,NaN,NaN,NaN,NaN,8,2,2,2,8,NaN,NaN,NaN,NaN,NaN,2,3,3,3,2,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20200928,132816,0,92820,Twenty,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Twenty/RawData/092820,216,20200928,132816,28-Sep-2020 13:28:16,ee_alterhb,2
4,6,4,6,3,2,1,1,1,1,0,0,0,0,0,0,6,6,4,4,6,6,6,6,6,6,2,2,3,3,2,2,2,2,2,2,100,100,Game1,20200928,132816,0,92820,Twenty,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Twenty/RawData/092820,216,20200928,132816,28-Sep-2020 13:28:16,ee_alterhb,1
4,1,2,8,2,3,1,1,1,1,0,NaN,NaN,NaN,NaN,NaN,8,2,2,2,8,NaN,NaN,NaN,NaN,NaN,3,2,2,2,3,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20200928,132816,0,92820,Twenty,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Twenty/RawData/092820,216,20200928,132816,28-Sep-2020 13:28:16,ee_alterhb,2
4,6,4,6,3,1,1,1,1,1,0,0,0,0,0,0,6,6,4,4,6,6,6,6,6,6,1,1,3,3,1,1,1,1,1,1,100,100,Game1,20200928,132816,0,92820,Twenty,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Twenty/RawData/092820,216,20200928,132816,28-Sep-2020 13:28:16,ee_alterhb,1
4,1,2,8,3,2,1,1,1,1,0,NaN,NaN,NaN,NaN,NaN,8,8,8,2,2,NaN,NaN,NaN,NaN,NaN,2,2,2,3,3,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20200928,132816,0,92820,Twenty,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Twenty/RawData/092820,216,20200928,132816,28-Sep-2020 13:28:16,ee_alterhb,2
4,6,4,6,2,3,1,1,1,1,0,0,0,0,0,0,6,6,4,6,6,6,6,6,6,6,3,3,2,3,3,3,3,3,3,3,100,100,Game1,20200928,132816,0,92820,Twenty,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Twenty/RawData/092820,216,20200928,132816,28-Sep-2020 13:28:16,ee_alterhb,1
4,1,2,8,2,3,1,1,1,1,0,NaN,NaN,NaN,NaN,NaN,8,8,8,8,8,NaN,NaN,NaN,NaN,NaN,3,3,3,3,3,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20200928,132816,0,92820,Twenty,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Twenty/RawData/092820,216,20200928,132816,28-Sep-2020 13:28:16,ee_alterhb,2
4,6,4,6,3,1,1,1,1,1,0,0,0,0,0,0,6,4,4,6,6,6,6,6,6,4,1,3,3,1,1,1,1,1,1,3,100,100,Game1,20200928,132816,0,92820,Twenty,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Twenty/RawData/092820,216,20200928,132816,28-Sep-2020 13:28:16,ee_alterhb,1
4,1,2,8,3,1,1,1,1,1,0,NaN,NaN,NaN,NaN,NaN,2,8,8,8,8,NaN,NaN,NaN,NaN,NaN,3,1,1,1,1,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20200928,132816,0,92820,Twenty,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Twenty/RawData/092820,216,20200928,132816,28-Sep-2020 13:28:16,ee_alterhb,2
4,6,4,6,3,1,1,1,1,1,0,0,0,0,0,0,6,4,6,6,4,4,6,6,4,4,1,3,1,1,3,3,1,1,3,3,100,100,Game1,20200928,132816,0,92820,Twenty,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Twenty/RawData/092820,216,20200928,132816,28-Sep-2020 13:28:16,ee_alterhb,1
4,6,4,6,1,2,1,1,1,1,0,0,0,0,0,0,4,6,6,4,4,6,4,6,4,6,1,2,2,1,1,2,1,2,1,2,100,100,Game1,20200929,104122,0,92920,Twenty,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Twenty/RawData/092920,248,20200929,104122,29-Sep-2020 10:41:22,ee_alterhb,1
4,1,2,8,3,2,1,1,1,1,0,NaN,NaN,NaN,NaN,NaN,8,8,2,8,8,NaN,NaN,NaN,NaN,NaN,2,2,3,2,2,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20200929,104122,0,92920,Twenty,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Twenty/RawData/092920,248,20200929,104122,29-Sep-2020 10:41:22,ee_alterhb,2
4,6,4,6,2,1,1,1,1,1,0,0,0,0,0,0,6,6,4,4,6,6,6,4,4,6,1,1,2,2,1,1,1,2,2,1,100,100,Game1,20200929,104122,0,92920,Twenty,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Twenty/RawData/092920,248,20200929,104122,29-Sep-2020 10:41:22,ee_alterhb,1
4,1,2,8,2,1,1,1,1,1,0,NaN,NaN,NaN,NaN,NaN,2,8,2,8,2,NaN,NaN,NaN,NaN,NaN,2,1,2,1,2,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20200929,104122,0,92920,Twenty,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Twenty/RawData/092920,248,20200929,104122,29-Sep-2020 10:41:22,ee_alterhb,2
4,6,4,6,3,2,1,1,1,1,0,0,0,0,0,0,6,4,6,6,6,6,6,6,6,6,2,3,2,2,2,2,2,2,2,2,100,100,Game1,20200929,104122,0,92920,Twenty,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Twenty/RawData/092920,248,20200929,104122,29-Sep-2020 10:41:22,ee_alterhb,1
4,1,2,8,3,2,1,1,1,1,0,NaN,NaN,NaN,NaN,NaN,8,8,2,8,2,NaN,NaN,NaN,NaN,NaN,2,2,3,2,3,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20200929,104122,0,92920,Twenty,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Twenty/RawData/092920,248,20200929,104122,29-Sep-2020 10:41:22,ee_alterhb,2
4,6,4,6,2,1,1,1,1,1,0,0,0,0,0,0,6,4,6,4,6,6,6,6,6,6,1,2,1,2,1,1,1,1,1,1,100,100,Game1,20200929,104122,0,92920,Twenty,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Twenty/RawData/092920,248,20200929,104122,29-Sep-2020 10:41:22,ee_alterhb,1
4,1,2,8,1,2,1,1,1,1,0,NaN,NaN,NaN,NaN,NaN,8,8,8,8,2,NaN,NaN,NaN,NaN,NaN,2,2,2,2,1,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20200929,104122,0,92920,Twenty,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Twenty/RawData/092920,248,20200929,104122,29-Sep-2020 10:41:22,ee_alterhb,2
4,6,4,6,3,2,1,1,1,1,0,0,0,0,0,0,4,6,6,6,6,6,6,6,6,6,3,2,2,2,2,2,2,2,2,2,100,100,Game1,20200929,104122,0,92920,Twenty,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Twenty/RawData/092920,248,20200929,104122,29-Sep-2020 10:41:22,ee_alterhb,1
4,1,2,8,3,1,1,1,1,1,0,NaN,NaN,NaN,NaN,NaN,8,2,2,8,2,NaN,NaN,NaN,NaN,NaN,1,3,3,1,3,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20200929,104122,0,92920,Twenty,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Twenty/RawData/092920,248,20200929,104122,29-Sep-2020 10:41:22,ee_alterhb,2
4,6,4,6,3,2,1,1,1,1,0,0,0,0,0,0,4,6,6,4,6,6,6,6,6,6,3,2,2,3,2,2,2,2,2,2,100,100,Game1,20200929,104122,0,92920,Twenty,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Twenty/RawData/092920,248,20200929,104122,29-Sep-2020 10:41:22,ee_alterhb,1
4,1,2,8,3,1,1,1,1,1,0,NaN,NaN,NaN,NaN,NaN,2,2,8,8,2,NaN,NaN,NaN,NaN,NaN,3,3,1,1,3,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20200929,104122,0,92920,Twenty,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Twenty/RawData/092920,248,20200929,104122,29-Sep-2020 10:41:22,ee_alterhb,2
4,6,4,6,1,3,1,1,1,1,0,0,0,0,0,0,6,6,6,6,6,4,6,6,6,6,3,3,3,3,3,1,3,3,3,3,100,100,Game1,20200929,104122,0,92920,Twenty,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Twenty/RawData/092920,248,20200929,104122,29-Sep-2020 10:41:22,ee_alterhb,1
4,1,2,8,1,2,1,1,1,1,0,NaN,NaN,NaN,NaN,NaN,8,8,2,2,2,NaN,NaN,NaN,NaN,NaN,2,2,1,1,1,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20200929,104122,0,92920,Twenty,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Twenty/RawData/092920,248,20200929,104122,29-Sep-2020 10:41:22,ee_alterhb,2
4,6,4,6,3,2,1,1,1,1,0,0,0,0,0,0,4,4,4,4,6,6,6,6,6,6,3,3,3,3,2,2,2,2,2,2,100,100,Game1,20200929,104122,0,92920,Twenty,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Twenty/RawData/092920,248,20200929,104122,29-Sep-2020 10:41:22,ee_alterhb,1
4,6,4,6,2,1,1,1,1,1,0,0,0,0,0,0,4,6,4,4,6,6,6,6,4,6,2,1,2,2,1,1,1,1,2,1,100,100,Game1,20200930,130950,0,93020,Twenty,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Twenty/RawData/093020,248,20200930,130950,30-Sep-2020 13:09:50,ee_alterhb,1
4,1,2,8,3,1,1,1,1,1,0,NaN,NaN,NaN,NaN,NaN,2,8,2,2,8,NaN,NaN,NaN,NaN,NaN,3,1,3,3,1,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20200930,130950,0,93020,Twenty,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Twenty/RawData/093020,248,20200930,130950,30-Sep-2020 13:09:50,ee_alterhb,2
4,6,4,6,3,2,1,1,1,1,0,0,0,0,0,0,6,6,4,4,6,6,6,6,6,6,2,2,3,3,2,2,2,2,2,2,100,100,Game1,20200930,130950,0,93020,Twenty,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Twenty/RawData/093020,248,20200930,130950,30-Sep-2020 13:09:50,ee_alterhb,1
4,1,2,8,1,2,1,1,1,1,0,NaN,NaN,NaN,NaN,NaN,2,2,2,2,8,NaN,NaN,NaN,NaN,NaN,1,1,1,1,2,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20200930,130950,0,93020,Twenty,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Twenty/RawData/093020,248,20200930,130950,30-Sep-2020 13:09:50,ee_alterhb,2
4,6,4,6,2,3,1,1,1,1,0,0,0,0,0,0,4,4,4,4,4,4,6,6,4,6,2,2,2,2,2,2,3,3,2,3,100,100,Game1,20200930,130950,0,93020,Twenty,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Twenty/RawData/093020,248,20200930,130950,30-Sep-2020 13:09:50,ee_alterhb,1
4,1,2,8,2,1,1,1,1,1,0,NaN,NaN,NaN,NaN,NaN,2,8,8,8,2,NaN,NaN,NaN,NaN,NaN,2,1,1,1,2,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20200930,130950,0,93020,Twenty,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Twenty/RawData/093020,248,20200930,130950,30-Sep-2020 13:09:50,ee_alterhb,2
4,6,4,6,3,2,1,1,1,1,0,0,0,0,0,0,6,6,4,6,6,6,6,6,6,6,2,2,3,2,2,2,2,2,2,2,100,100,Game1,20200930,130950,0,93020,Twenty,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Twenty/RawData/093020,248,20200930,130950,30-Sep-2020 13:09:50,ee_alterhb,1
4,1,2,8,2,3,1,1,1,1,0,NaN,NaN,NaN,NaN,NaN,8,2,8,8,2,NaN,NaN,NaN,NaN,NaN,3,2,3,3,2,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20200930,130950,0,93020,Twenty,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Twenty/RawData/093020,248,20200930,130950,30-Sep-2020 13:09:50,ee_alterhb,2
4,6,4,6,2,1,1,1,1,1,0,0,0,0,0,0,4,6,6,6,6,6,6,6,4,6,2,1,1,1,1,1,1,1,2,1,100,100,Game1,20200930,130950,0,93020,Twenty,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Twenty/RawData/093020,248,20200930,130950,30-Sep-2020 13:09:50,ee_alterhb,1
4,1,2,8,3,2,1,1,1,1,0,NaN,NaN,NaN,NaN,NaN,8,8,8,2,8,NaN,NaN,NaN,NaN,NaN,2,2,2,3,2,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20200930,130950,0,93020,Twenty,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Twenty/RawData/093020,248,20200930,130950,30-Sep-2020 13:09:50,ee_alterhb,2
4,6,4,6,2,3,1,1,1,1,0,0,0,0,0,0,4,6,6,4,6,6,6,6,6,4,2,3,3,2,3,3,3,3,3,2,100,100,Game1,20200930,130950,0,93020,Twenty,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Twenty/RawData/093020,248,20200930,130950,30-Sep-2020 13:09:50,ee_alterhb,1
4,1,2,8,3,1,1,1,1,1,0,NaN,NaN,NaN,NaN,NaN,8,2,2,2,8,NaN,NaN,NaN,NaN,NaN,1,3,3,3,1,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20200930,130950,0,93020,Twenty,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Twenty/RawData/093020,248,20200930,130950,30-Sep-2020 13:09:50,ee_alterhb,2
4,6,4,6,3,1,1,1,1,1,0,0,0,0,0,0,4,6,6,4,6,6,6,4,4,6,3,1,1,3,1,1,1,3,3,1,100,100,Game1,20200930,130950,0,93020,Twenty,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Twenty/RawData/093020,248,20200930,130950,30-Sep-2020 13:09:50,ee_alterhb,1
4,1,2,8,2,1,1,1,1,1,0,NaN,NaN,NaN,NaN,NaN,8,8,2,2,8,NaN,NaN,NaN,NaN,NaN,1,1,2,2,1,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20200930,130950,0,93020,Twenty,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Twenty/RawData/093020,248,20200930,130950,30-Sep-2020 13:09:50,ee_alterhb,2
4,6,4,6,2,3,1,1,1,1,0,0,0,0,0,0,4,4,4,4,6,6,4,6,6,4,2,2,2,2,3,3,2,3,3,2,100,100,Game1,20200930,130950,0,93020,Twenty,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Twenty/RawData/093020,248,20200930,130950,30-Sep-2020 13:09:50,ee_alterhb,1
4,6,4,6,2,3,1,1,1,1,0,0,0,0,0,0,6,4,4,4,4,6,6,4,4,4,3,2,2,2,2,3,3,2,2,2,100,100,Game1,20201001,101754,0,100120,Twenty,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Twenty/RawData/100120,235,20201001,101754,01-Oct-2020 10:17:54,ee_alterhb,1
4,1,2,8,1,2,1,1,1,1,0,NaN,NaN,NaN,NaN,NaN,8,2,8,8,8,NaN,NaN,NaN,NaN,NaN,2,1,2,2,2,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20201001,101754,0,100120,Twenty,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Twenty/RawData/100120,235,20201001,101754,01-Oct-2020 10:17:54,ee_alterhb,2
4,6,4,6,3,2,1,1,1,1,0,0,0,0,0,0,4,4,4,4,6,6,6,6,6,6,3,3,3,3,2,2,2,2,2,2,100,100,Game1,20201001,101754,0,100120,Twenty,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Twenty/RawData/100120,235,20201001,101754,01-Oct-2020 10:17:54,ee_alterhb,1
4,1,2,8,3,1,1,1,1,1,0,NaN,NaN,NaN,NaN,NaN,2,2,2,8,8,NaN,NaN,NaN,NaN,NaN,3,3,3,1,1,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20201001,101754,0,100120,Twenty,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Twenty/RawData/100120,235,20201001,101754,01-Oct-2020 10:17:54,ee_alterhb,2
4,6,4,6,1,3,1,1,1,1,0,0,0,0,0,0,6,6,6,6,4,4,6,6,6,6,3,3,3,3,1,1,3,3,3,3,100,100,Game1,20201001,101754,0,100120,Twenty,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Twenty/RawData/100120,235,20201001,101754,01-Oct-2020 10:17:54,ee_alterhb,1
4,1,2,8,2,3,1,1,1,1,0,NaN,NaN,NaN,NaN,NaN,8,2,8,2,8,NaN,NaN,NaN,NaN,NaN,3,2,3,2,3,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20201001,101754,0,100120,Twenty,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Twenty/RawData/100120,235,20201001,101754,01-Oct-2020 10:17:54,ee_alterhb,2
4,6,4,6,1,2,1,1,1,1,0,0,0,0,0,0,6,6,4,6,6,6,6,6,6,6,2,2,1,2,2,2,2,2,2,2,100,100,Game1,20201001,101754,0,100120,Twenty,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Twenty/RawData/100120,235,20201001,101754,01-Oct-2020 10:17:54,ee_alterhb,1
4,1,2,8,1,3,1,1,1,1,0,NaN,NaN,NaN,NaN,NaN,8,8,2,8,2,NaN,NaN,NaN,NaN,NaN,3,3,1,3,1,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20201001,101754,0,100120,Twenty,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Twenty/RawData/100120,235,20201001,101754,01-Oct-2020 10:17:54,ee_alterhb,2
4,6,4,6,2,3,1,1,1,1,0,0,0,0,0,0,4,6,4,6,6,6,6,6,6,6,2,3,2,3,3,3,3,3,3,3,100,100,Game1,20201001,101754,0,100120,Twenty,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Twenty/RawData/100120,235,20201001,101754,01-Oct-2020 10:17:54,ee_alterhb,1
4,1,2,8,1,3,1,1,1,1,0,NaN,NaN,NaN,NaN,NaN,2,8,2,2,8,NaN,NaN,NaN,NaN,NaN,1,3,1,1,3,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20201001,101754,0,100120,Twenty,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Twenty/RawData/100120,235,20201001,101754,01-Oct-2020 10:17:54,ee_alterhb,2
4,6,4,6,2,3,1,1,1,1,0,0,0,0,0,0,6,6,4,6,4,6,6,6,6,6,3,3,2,3,2,3,3,3,3,3,100,100,Game1,20201001,101754,0,100120,Twenty,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Twenty/RawData/100120,235,20201001,101754,01-Oct-2020 10:17:54,ee_alterhb,1
4,1,2,8,2,1,1,1,1,1,0,NaN,NaN,NaN,NaN,NaN,8,8,2,2,8,NaN,NaN,NaN,NaN,NaN,1,1,2,2,1,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20201001,101754,0,100120,Twenty,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Twenty/RawData/100120,235,20201001,101754,01-Oct-2020 10:17:54,ee_alterhb,2
4,6,4,6,1,2,1,1,1,1,0,0,0,0,0,0,4,6,6,4,6,6,6,6,6,6,1,2,2,1,2,2,2,2,2,2,100,100,Game1,20201001,101754,0,100120,Twenty,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Twenty/RawData/100120,235,20201001,101754,01-Oct-2020 10:17:54,ee_alterhb,1
4,1,2,8,3,1,1,1,1,1,0,NaN,NaN,NaN,NaN,NaN,2,2,8,2,2,NaN,NaN,NaN,NaN,NaN,3,3,1,3,3,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20201001,101754,0,100120,Twenty,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Twenty/RawData/100120,235,20201001,101754,01-Oct-2020 10:17:54,ee_alterhb,2
4,6,4,6,3,2,1,1,1,1,0,0,0,0,0,0,6,6,4,4,6,6,6,6,6,4,2,2,3,3,2,2,2,2,2,3,100,100,Game1,20201002,120515,0,100220,Twenty,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Twenty/RawData/100220,211,20201002,120515,02-Oct-2020 12:05:15,ee_alterhb,1
4,1,2,8,2,1,1,1,1,1,0,NaN,NaN,NaN,NaN,NaN,2,2,2,2,2,NaN,NaN,NaN,NaN,NaN,2,2,2,2,2,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20201002,120515,0,100220,Twenty,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Twenty/RawData/100220,211,20201002,120515,02-Oct-2020 12:05:15,ee_alterhb,2
4,6,4,6,2,1,1,1,1,1,0,0,0,0,0,0,4,6,6,6,6,6,6,6,6,6,2,1,1,1,1,1,1,1,1,1,100,100,Game1,20201002,120515,0,100220,Twenty,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Twenty/RawData/100220,211,20201002,120515,02-Oct-2020 12:05:15,ee_alterhb,1
4,1,2,8,3,2,1,1,1,1,0,NaN,NaN,NaN,NaN,NaN,2,8,8,2,8,NaN,NaN,NaN,NaN,NaN,3,2,2,3,2,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20201002,120515,0,100220,Twenty,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Twenty/RawData/100220,211,20201002,120515,02-Oct-2020 12:05:15,ee_alterhb,2
4,6,4,6,1,2,1,1,1,1,0,0,0,0,0,0,6,4,4,6,6,4,6,4,6,6,2,1,1,2,2,1,2,1,2,2,100,100,Game1,20201002,120515,0,100220,Twenty,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Twenty/RawData/100220,211,20201002,120515,02-Oct-2020 12:05:15,ee_alterhb,1
4,1,2,8,1,2,1,1,1,1,0,NaN,NaN,NaN,NaN,NaN,8,2,2,8,8,NaN,NaN,NaN,NaN,NaN,2,1,1,2,2,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20201002,120515,0,100220,Twenty,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Twenty/RawData/100220,211,20201002,120515,02-Oct-2020 12:05:15,ee_alterhb,2
4,6,4,6,1,3,1,1,1,1,0,0,0,0,0,0,4,4,6,6,6,4,6,6,6,6,1,1,3,3,3,1,3,3,3,3,100,100,Game1,20201002,120515,0,100220,Twenty,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Twenty/RawData/100220,211,20201002,120515,02-Oct-2020 12:05:15,ee_alterhb,1
4,1,2,8,3,1,1,1,1,1,0,NaN,NaN,NaN,NaN,NaN,8,8,8,8,2,NaN,NaN,NaN,NaN,NaN,1,1,1,1,3,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20201002,120515,0,100220,Twenty,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Twenty/RawData/100220,211,20201002,120515,02-Oct-2020 12:05:15,ee_alterhb,2
4,6,4,6,3,2,1,1,1,1,0,0,0,0,0,0,6,4,4,4,6,6,6,6,6,6,2,3,3,3,2,2,2,2,2,2,100,100,Game1,20201002,120515,0,100220,Twenty,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Twenty/RawData/100220,211,20201002,120515,02-Oct-2020 12:05:15,ee_alterhb,1
4,1,2,8,1,2,1,1,1,1,0,NaN,NaN,NaN,NaN,NaN,8,2,2,8,2,NaN,NaN,NaN,NaN,NaN,2,1,1,2,1,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20201002,120515,0,100220,Twenty,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Twenty/RawData/100220,211,20201002,120515,02-Oct-2020 12:05:15,ee_alterhb,2
4,6,4,6,2,3,1,1,1,1,0,0,0,0,0,0,4,4,4,4,6,6,4,6,6,6,2,2,2,2,3,3,2,3,3,3,100,100,Game1,20201002,120515,0,100220,Twenty,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Twenty/RawData/100220,211,20201002,120515,02-Oct-2020 12:05:15,ee_alterhb,1
4,1,2,8,2,3,1,1,1,1,0,NaN,NaN,NaN,NaN,NaN,8,2,8,2,8,NaN,NaN,NaN,NaN,NaN,3,2,3,2,3,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20201002,120515,0,100220,Twenty,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Twenty/RawData/100220,211,20201002,120515,02-Oct-2020 12:05:15,ee_alterhb,2
3,1,4,6,2,1,1,1,1,0,NaN,NaN,NaN,NaN,NaN,NaN,6,6,6,4,NaN,NaN,NaN,NaN,NaN,NaN,1,1,1,2,NaN,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20201102,153339,0,110220,Twenty,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Twenty/RawData/110220,252,20201102,153339,02-Nov-2020 15:33:39,ee_alterhb,1
